"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.20228812007133e-73,1.35615565288683,0.765,0.418,1.53807947482731e-68,"5","ABLIM1"
6.86258886720823e-68,1.58019622456018,0.617,0.285,2.51177615128689e-63,"5","ACTN1"
2.12935551701804e-60,0.900541308561733,0.915,0.574,7.79365412783774e-56,"5","CAMK4"
2.02109505533643e-58,1.80770642670014,0.456,0.176,7.39741001203688e-54,"5","SNED1"
4.81084333266751e-58,1.2668938861204,0.675,0.345,1.76081676818964e-53,"5","NR3C2"
2.10435682413455e-57,0.829643135003544,0.955,0.786,7.70215641201488e-53,"5","MAML2"
2.51230513364733e-56,1.28468486260032,0.718,0.425,9.1952880196626e-52,"5","PSMA1"
6.06228318745679e-56,0.634337899258564,0.994,0.933,2.21885626944106e-51,"5","FOXP1"
1.16855321220518e-55,1.11112204454292,0.765,0.457,4.27702161199218e-51,"5","PIK3IP1"
2.98056942697498e-55,0.778153286265116,0.939,0.806,1.09091821596711e-50,"5","SARAF"
4.68312672747825e-53,0.634289687630333,0.98,0.898,1.71407121352431e-48,"5","BTG1"
6.18026330013174e-53,0.327549238650467,0.996,0.996,2.26203817048122e-48,"5","MT-ND3"
7.21715129799817e-52,0.893178841047975,0.874,0.576,2.64154954658031e-47,"5","SERINC5"
2.42561442729309e-50,1.10365604095438,0.722,0.426,8.87799136533544e-46,"5","GRAP2"
6.21008856424139e-50,1.41082264686696,0.501,0.218,2.27295451539799e-45,"5","KCNQ5"
6.02352858231071e-49,0.882520186329184,0.88,0.71,2.20467169641154e-44,"5","JUNB"
5.19519362979123e-47,0.843132437608049,0.84,0.529,1.90149282043989e-42,"5","TCF7"
9.20753886287369e-46,1.05112169481434,0.688,0.4,3.3700512992004e-41,"5","CD7"
3.03280201525525e-45,0.731342937946061,0.947,0.683,1.11003586560358e-40,"5","BCL11B"
7.82162001537646e-45,1.8515109079766,0.32,0.108,2.86279114182794e-40,"5","SH3RF3"
1.13140958436218e-44,1.20251741199887,0.58,0.294,4.141072219724e-40,"5","TRABD2A"
8.52794608986211e-43,0.697479800749397,0.913,0.558,3.12131354835043e-38,"5","IL7R"
1.14652338771507e-42,0.797772569483094,0.828,0.567,4.19639025137594e-38,"5","LDHB"
2.18390917855494e-42,0.919307353432398,0.724,0.457,7.99332598442894e-38,"5","NOSIP"
1.98911169137644e-41,0.664880899949274,0.892,0.614,7.28034770160689e-37,"5","PRKCA"
2.26443098143901e-41,1.77966386090541,0.308,0.106,8.2880438351649e-37,"5","LRRN3"
1.11889743923249e-40,1.30515222941165,0.491,0.239,4.09527651733485e-36,"5","LDLRAP1"
1.62632918964972e-40,1.03908140580987,0.694,0.456,5.95252746703695e-36,"5","LEPROTL1"
4.02670183975635e-40,0.590848888982412,0.959,0.85,1.47381314036922e-35,"5","EEF1G"
5.51277927843017e-40,0.845040011276825,0.803,0.519,2.01773234369823e-35,"5","ITK"
5.68336334617902e-40,1.1070925936515,0.588,0.311,2.08016781833498e-35,"5","RASGRF2"
8.08048415139297e-40,1.32292423893841,0.493,0.247,2.95753800425134e-35,"5","NUCB2"
1.40387650591829e-39,0.679137540795109,0.895,0.75,5.13832839931152e-35,"5","ATM"
1.6404012988349e-38,0.974100038380374,0.714,0.466,6.00403279386563e-34,"5","TNRC6C"
6.35686353820476e-38,0.864145131249804,0.775,0.52,2.32667562361832e-33,"5","CD96"
1.38950817159752e-37,0.90522206372412,0.746,0.513,5.08573885886407e-33,"5","SELL"
1.34496881904204e-36,0.437313692054593,0.996,0.966,4.92272037457577e-32,"5","RPS27A"
1.39533874675827e-36,0.573811913448552,0.957,0.833,5.10707934700994e-32,"5","RPS5"
2.1053168950438e-36,1.18875823707402,0.507,0.264,7.70567036754981e-32,"5","SATB1"
3.79073368747733e-36,0.782233555818369,0.803,0.62,1.38744643695358e-31,"5","HSP90AB1"
6.22894856295571e-36,0.689193825557698,0.87,0.658,2.27985746352742e-31,"5","PDE7A"
1.45667886316951e-35,1.03078154794862,0.582,0.327,5.33159030708674e-31,"5","ITGA6"
2.59681744316253e-35,0.812171859657191,0.773,0.534,9.50461152371916e-31,"5","RHOH"
3.47922181797848e-35,0.965455461770734,0.623,0.36,1.2734299775983e-30,"5","PRKCQ-AS1"
9.3498925735972e-35,1.71618949020619,0.286,0.103,3.42215418086231e-30,"5","SLC16A10"
1.02034497667339e-34,0.280523625924224,0.998,0.993,3.73456464912228e-30,"5","MT-ND4"
1.53229135126433e-34,0.50276183240313,0.978,0.886,5.60833957476256e-30,"5","RPSA"
1.96588293531793e-34,0.921707708192316,0.688,0.444,7.19532813155717e-30,"5","SCML4"
2.24102892756382e-34,0.543652869591143,0.972,0.859,8.20238997777634e-30,"5","RPL10A"
4.02858379286114e-34,1.46125919142854,0.383,0.179,1.4745019540251e-29,"5","TSPAN32"
1.46785949268019e-33,0.851136059650808,0.817,0.663,5.37251252915877e-29,"5","TGFBR2"
2.35649113776517e-33,0.42173634737898,0.996,0.958,8.62499321333431e-29,"5","RPS2"
2.65837204758461e-33,0.632858950218936,0.874,0.728,9.72990753136445e-29,"5","EEF1B2"
7.57376495393732e-33,1.04629897407716,0.59,0.352,2.7720737107906e-28,"5","SUPT3H"
2.24626418061144e-32,1.3630172388142,0.473,0.253,8.22155152745592e-28,"5","ZNF331"
3.99147022536853e-32,1.13281387659966,0.481,0.257,1.46091801718714e-27,"5","RETREG1"
6.61967755275949e-32,1.11402028587149,0.57,0.349,2.4228681810855e-27,"5","CXCR4"
1.65267201187436e-31,1.07301128586212,0.529,0.305,6.04894483066135e-27,"5","LBH"
2.20327936435065e-31,0.942132221717034,0.647,0.432,8.06422280145983e-27,"5","CD55"
4.45501970790595e-31,0.413915747840591,0.994,0.947,1.63058176329066e-26,"5","RPL11"
2.42184236049217e-30,0.436231336092602,0.99,0.917,8.86418522363738e-26,"5","RPL18"
4.23117331919243e-30,1.0429860955924,0.446,0.223,1.54865174655762e-25,"5","LINC01550"
4.57662408111007e-30,0.986561061002534,0.54,0.311,1.6750901799271e-25,"5","LINC01934"
5.74732297155629e-30,1.25573591095714,0.471,0.27,2.10357768081932e-25,"5","NAA16"
7.22137572171318e-30,1.11304252225323,0.568,0.367,2.64309572790424e-25,"5","ATP8A1"
8.36762507692286e-30,1.60519699570364,0.274,0.106,3.06263445440454e-25,"5","NBEA"
4.62538344546827e-29,0.766792958166579,0.765,0.586,1.69293659487584e-24,"5","PRMT2"
5.61227677874138e-29,0.390594688914997,0.998,0.933,2.05414942378713e-24,"5","RPS21"
1.44354574768027e-27,1.39148753659953,0.306,0.132,5.28352179108456e-23,"5","SIRPG"
1.7002575635911e-27,0.509163829890437,0.933,0.716,6.22311270849979e-23,"5","PRKCH"
2.9298459275387e-27,1.42673382815332,0.27,0.108,1.07235290793844e-22,"5","LEF1-AS1"
5.69942576021987e-27,0.936507882407402,0.578,0.359,2.08604682249807e-22,"5","RCAN3"
5.91626235381826e-27,0.391587733835353,0.996,0.916,2.16541118412102e-22,"5","RPL3"
8.36077734156838e-27,0.97430198312563,0.491,0.275,3.06012811478744e-22,"5","PCSK5"
1.22858400857659e-26,1.20270245071939,0.387,0.193,4.49674032979116e-22,"5","TTN"
1.52540167168216e-26,0.636726269399268,0.854,0.679,5.58312265852387e-22,"5","PITPNC1"
4.40993184067391e-26,0.66538065263971,0.742,0.519,1.61407915300506e-21,"5","CD3D"
2.65264106428045e-25,1.01470630675318,0.387,0.193,9.70893155937286e-21,"5","SATB1-AS1"
1.22894458239857e-24,0.707309808387833,0.669,0.451,4.498060066037e-20,"5","LCK"
1.44192551622534e-24,0.802162734631464,0.609,0.382,5.27759158193635e-20,"5","SPOCK2"
1.52598092316253e-24,0.943681318541241,0.495,0.29,5.58524277686718e-20,"5","FAM102A"
2.3367363083582e-24,0.54977593978405,0.799,0.578,8.55268856222184e-20,"5","TRAC"
8.40272460355555e-24,0.360905559393041,0.986,0.94,3.07548123214737e-19,"5","RPS6"
1.47574911516979e-23,0.721049556167902,0.696,0.531,5.40138933643296e-19,"5","RBL2"
1.60818800902874e-23,0.359451752421343,0.978,0.915,5.88612893184609e-19,"5","RPS3A"
4.7459265675523e-23,0.6480770821141,0.724,0.523,1.73705658298982e-18,"5","SLC38A1"
6.04716943996037e-23,1.44000371103109,0.282,0.128,2.21332448671989e-18,"5","ZNF10"
9.81196299442982e-23,0.395105975002838,0.963,0.88,3.59127657559126e-18,"5","RPL5"
1.46155636117424e-22,0.514350807602553,0.842,0.696,5.34944243753383e-18,"5","EVL"
2.21248734856157e-22,1.56997829648098,0.27,0.122,8.09792494447022e-18,"5","FBXO32"
2.28445023342529e-22,0.647587219214081,0.755,0.549,8.36131629935991e-18,"5","TRBC2"
3.50212544927787e-22,0.882595454890722,0.467,0.272,1.28181293569019e-17,"5","CD27"
4.20450443784284e-22,0.592230254151454,0.761,0.558,1.53889066929486e-17,"5","PCED1B"
5.28703671043291e-22,0.412480899436876,0.966,0.878,1.93510830638555e-17,"5","RPL15"
6.5017215647215e-22,0.904179279115886,0.424,0.244,2.37969510990372e-17,"5","RUNX2"
6.75486888923184e-22,0.713156211326639,0.639,0.445,2.47234956214774e-17,"5","NCK2"
6.80540588599198e-22,0.475197882763909,0.935,0.856,2.49084660833192e-17,"5","DOCK10"
1.31356927785255e-21,1.20592903718114,0.367,0.201,4.80779491386813e-17,"5","PDK1"
2.55070760548347e-21,0.751510297344804,0.706,0.547,9.33584490683006e-17,"5","FKBP5"
3.26184549492837e-21,0.340521368715017,0.994,0.944,1.19386806959873e-16,"5","RPS16"
3.33106950508403e-21,0.350099876492488,0.994,0.919,1.21920474955581e-16,"5","RPS4X"
6.09614103379694e-21,0.573842692920393,0.673,0.466,2.23124857978002e-16,"5","MLLT3"
8.73938004611972e-21,0.631472721311219,0.74,0.613,3.19870049068028e-16,"5","RAPGEF6"
1.69007763964416e-20,0.616305036007704,0.724,0.564,6.18585316886157e-16,"5","NPM1"
2.13913610885589e-20,1.02194047167232,0.489,0.325,7.82945207202346e-16,"5","TMEM243"
2.84824004641187e-20,0.898775539234632,0.42,0.24,1.04248433938721e-15,"5","PRKN"
3.62643866181121e-20,0.470539610939857,0.907,0.757,1.32731281460952e-15,"5","CCND3"
4.29647626365904e-20,0.617909180643666,0.746,0.593,1.57255327726185e-15,"5","CLEC2D"
7.50895050779949e-20,1.27090150779832,0.266,0.124,2.74835097535969e-15,"5","PRAG1"
8.36619138928215e-20,0.29322267170719,0.998,0.974,3.06210971039116e-15,"5","RPLP2"
9.44659256309435e-20,0.661382644510462,0.665,0.511,3.45754734401816e-15,"5","NAP1L4"
1.31427624583936e-19,1.35188575741644,0.294,0.15,4.81038248739665e-15,"5","USP11"
1.5612166177348e-19,0.404201103425143,0.945,0.829,5.71420894257115e-15,"5","RPL4"
4.0460545207127e-19,0.832113985986597,0.531,0.362,1.48089641512606e-14,"5","FAM117B"
4.38318656969978e-19,0.932315871938576,0.377,0.209,1.60429011637582e-14,"5","MAN1C1"
1.04804556253904e-18,0.261767359006245,1,0.986,3.83595156344913e-14,"5","EEF1A1"
1.84230646364883e-18,0.297329403598527,1,0.962,6.7430258876011e-14,"5","RPL37A"
1.94999718640236e-18,0.759953565609245,0.633,0.48,7.13718470195128e-14,"5","STK17A"
2.52375217747258e-18,0.427178178724998,0.882,0.774,9.23718534476737e-14,"5","AAK1"
3.81455603208264e-18,0.515916644042022,0.755,0.585,1.39616565330257e-13,"5","FOXO1"
4.75879854729852e-18,0.723949370753706,0.592,0.422,1.74176785629673e-13,"5","MGAT4A"
5.0878700250631e-18,0.911960367067073,0.41,0.245,1.86221130787334e-13,"5","RNF157"
7.81268620288705e-18,0.276072506360565,1,0.985,2.85952127711869e-13,"5","RPL13"
8.43708310094883e-18,1.08489483625968,0.391,0.239,3.08805678577828e-13,"5","RGS10"
9.12364424609176e-18,0.552305278492397,0.726,0.566,3.33934503051204e-13,"5","CYFIP2"
1.02131994121839e-17,0.689879463847883,0.546,0.363,3.73813311685342e-13,"5","TESPA1"
1.10071107007509e-17,0.593109368233937,0.755,0.649,4.02871258758184e-13,"5","RASA2"
1.22343112481276e-17,0.365917361383131,0.97,0.912,4.47788025992719e-13,"5","TXNIP"
6.02218123719654e-17,0.435519152507116,0.801,0.655,2.2041785546263e-12,"5","GIMAP7"
1.13555331255656e-16,0.312344743774495,0.959,0.88,4.15623867928825e-12,"5","RPL14"
1.55758804424125e-16,0.905102910117282,0.44,0.29,5.70092800072742e-12,"5","GPR155"
2.03328154528728e-16,0.67014609028863,0.564,0.403,7.44201378390598e-12,"5","ITPKB"
2.97016616093889e-16,0.416506181458362,0.911,0.857,1.08711051656524e-11,"5","TNRC6B"
3.49029564582338e-16,0.633737532123571,0.602,0.433,1.27748310932782e-11,"5","CD3E"
4.55037096142007e-16,0.520662454445727,0.775,0.694,1.66548127558936e-11,"5","SRSF5"
5.64169768646224e-16,0.76645399617584,0.513,0.367,2.06491777022204e-11,"5","GYPC"
7.22823829936898e-16,1.33800176961025,0.272,0.147,2.64560749995204e-11,"5","ARMH1"
7.35242615653914e-16,0.328487090549541,0.97,0.894,2.69106149755489e-11,"5","RPL36A"
9.14192626156534e-16,0.747394696896722,0.458,0.298,3.34603643099553e-11,"5","DGKA"
9.90848671712817e-16,0.416987571664674,0.822,0.702,3.62660522333608e-11,"5","HNRNPA1"
1.04551735489208e-15,1.2082117945853,0.256,0.131,3.82669807064049e-11,"5","ZNF827"
1.28279906306142e-15,0.582520794919778,0.645,0.488,4.69517285071111e-11,"5","PCED1B-AS1"
1.31921761255974e-15,0.275921927576656,0.992,0.952,4.8284683837299e-11,"5","RPS28"
1.3560127726529e-15,0.746835533779669,0.495,0.334,4.96314234918686e-11,"5","IGF1R"
2.12890501879923e-15,0.284146847413602,0.953,0.938,7.79200525930708e-11,"5","RPS9"
3.38755994970074e-15,0.251096204452189,0.992,0.953,1.23988081718997e-10,"5","RPL30"
5.36413036382629e-15,0.283830960595616,0.418,0.243,1.96332535446406e-10,"5","CTSW"
6.39973283786507e-15,0.644948128193047,0.611,0.474,2.342366215987e-10,"5","COX6C"
6.83471393549696e-15,0.272957904591437,0.99,0.946,2.50157364753124e-10,"5","RPS3"
7.56793441481432e-15,0.264623978516825,0.994,0.95,2.76993967516619e-10,"5","RPL23A"
9.51472464280741e-15,0.546780843297366,0.718,0.603,3.48248436651394e-10,"5","SEPTIN6"
1.35320397505425e-14,0.783600954820512,0.462,0.308,4.95286186909604e-10,"5","PATJ"
1.38480109860943e-14,0.258322583281342,0.996,0.963,5.06851050102036e-10,"5","RPS14"
2.05327370750325e-14,0.282264408142491,0.986,0.924,7.51518709683265e-10,"5","FAU"
2.63690729235577e-14,0.409893216601119,0.822,0.708,9.65134438075137e-10,"5","TOMM7"
3.58208009422558e-14,0.266606918840502,0.992,0.942,1.3110771352875e-09,"5","RPS15"
3.86791528771536e-14,0.254414978180426,0.992,0.942,1.4156956744567e-09,"5","RPS25"
4.19795296229287e-14,0.545035036079113,0.722,0.633,1.53649276372881e-09,"5","SEMA4D"
4.3354665274062e-14,0.606832861983269,0.606,0.483,1.58682410369594e-09,"5","ACAP1"
4.34349611405904e-14,1.03229315591802,0.27,0.147,1.58976301270675e-09,"5","PIK3IP1-AS1"
5.02265392645933e-14,0.355996950262596,0.88,0.776,1.83834156362338e-09,"5","ARHGDIB"
5.98208916918355e-14,0.545920224672018,0.692,0.585,2.18950445681287e-09,"5","CEP85L"
1.77649561218266e-13,0.987679406688638,0.349,0.219,6.50215159014977e-09,"5","AC010609.1"
1.97841407200556e-13,0.380007776476746,0.817,0.708,7.24119334494757e-09,"5","PACS1"
4.43305943194883e-13,0.800637183165071,0.398,0.269,1.62254408268759e-08,"5","SNHG8"
5.52738819457674e-13,1.02861843198914,0.254,0.138,2.02307935309703e-08,"5","ABCD2"
5.69955648319977e-13,0.420748002062426,0.767,0.619,2.08609466841595e-08,"5","ETS1"
6.3417646261436e-13,0.704181146144448,0.426,0.281,2.32114927081482e-08,"5","MAL"
6.66336437482747e-13,0.871276829594614,0.333,0.206,2.4388579948306e-08,"5","RNF144A"
7.39009617297629e-13,0.950791428988863,0.339,0.216,2.70484910027105e-08,"5","GRAMD1A"
7.54405100348448e-13,0.78294671907132,0.448,0.325,2.76119810778535e-08,"5","PER1"
1.34399342846148e-12,0.769003294911093,0.515,0.408,4.91915034751186e-08,"5","SNRK"
1.72203713552777e-12,0.593699503943353,0.568,0.43,6.3028281197452e-08,"5","CERS6"
1.82877401544076e-12,0.597053336218212,0.54,0.402,6.69349577391472e-08,"5","DIP2A"
2.34667202152052e-12,0.753274344351965,0.422,0.292,8.58905426596724e-08,"5","TECR"
2.39714534932847e-12,0.647304300064753,0.542,0.425,8.77379169307714e-08,"5","PSIP1"
2.70020585844927e-12,0.529891402147241,0.692,0.598,9.88302346251018e-08,"5","TSC22D3"
3.43510102198791e-12,0.491111153488429,0.602,0.442,1.2572813250578e-07,"5","STAT4"
3.74737317340278e-12,0.567879680084116,0.619,0.483,1.37157605519715e-07,"5","IMMP2L"
4.37640509156273e-12,0.594251251925429,0.497,0.351,1.60180802756287e-07,"5","DOCK9"
4.64627246473206e-12,0.587564879705848,0.511,0.368,1.70058218481658e-07,"5","FCMR"
5.55793801682219e-12,0.468274131557663,0.734,0.587,2.03426089353709e-07,"5","BCL2"
6.64916326771142e-12,0.276927707902848,0.941,0.88,2.43366024761506e-07,"5","RPS17"
6.8979953081461e-12,0.909947243410556,0.337,0.217,2.52473526273455e-07,"5","DNAJB1"
9.0942012949717e-12,0.630694515154764,0.507,0.38,3.32856861597259e-07,"5","PRKACB"
9.36161148253392e-12,0.602883686752652,0.621,0.522,3.42644341872224e-07,"5","SUCLG2"
1.06144019992401e-11,0.281819387551275,0.892,0.808,3.88497727574188e-07,"5","RPLP0"
1.17953543376835e-11,0.551451988011017,0.548,0.43,4.31721764113555e-07,"5","GAS5"
1.31823996779168e-11,0.296767111732445,0.895,0.838,4.82489010611433e-07,"5","RPS10"
1.35933776091661e-11,0.823829600402149,0.383,0.264,4.9753121387309e-07,"5","SNRPN"
1.5685708462175e-11,1.0421109197041,0.258,0.153,5.74112615424068e-07,"5","AP1M1"
1.70879201825553e-11,0.758085871746511,0.404,0.287,6.25434966601707e-07,"5","SNHG32"
2.88851373475971e-11,0.591775402351586,0.54,0.423,1.0572249120594e-06,"5","SNHG14"
3.0073238439063e-11,0.356938638534071,0.836,0.771,1.10071060010815e-06,"5","EEF1D"
4.29493793505445e-11,0.250148774751348,0.974,0.907,1.57199023360928e-06,"5","RPL36"
7.80737126875814e-11,0.543007815025636,0.598,0.49,2.85757595807817e-06,"5","ZNF609"
9.17571498556323e-11,0.537815104362801,0.538,0.413,3.358403441866e-06,"5","ZEB1"
1.16529281188478e-10,0.5516673199356,0.568,0.462,4.2650882207795e-06,"5","ARHGAP45"
1.20660501074402e-10,0.782097439645544,0.369,0.252,4.41629499982417e-06,"5","ATF7IP2"
1.70519127522329e-10,0.381575270864262,0.742,0.634,6.24117058644475e-06,"5","HSPA8"
1.86912565953134e-10,0.712761311030023,0.355,0.237,6.84118682645064e-06,"5","RGCC"
1.90437976578592e-10,0.553267177447723,0.517,0.391,6.97022038075303e-06,"5","CD3G"
2.11303477646879e-10,0.91540247649893,0.282,0.18,7.73391858535342e-06,"5","JMY"
2.17695158667049e-10,0.507036816764663,0.588,0.49,7.96786050237267e-06,"5","MCUB"
2.20432441394468e-10,0.391829722108353,0.761,0.682,8.06804778747893e-06,"5","COX7C"
2.21429978816321e-10,0.478475458503912,0.55,0.413,8.10455865465616e-06,"5","CD6"
3.63294788055654e-10,0.499560027194827,0.566,0.466,1.3296952537625e-05,"5","TTC3"
5.6893508973525e-10,0.354148772849753,0.765,0.694,2.08235932193999e-05,"5","COX4I1"
8.77987820070038e-10,0.551388244088417,0.471,0.357,3.21352322023835e-05,"5","GIMAP1"
9.36850707993807e-10,0.530744229297079,0.333,0.21,3.42896727632813e-05,"5","AK5"
1.2956822092337e-09,0.85852613237304,0.306,0.199,4.74232645401625e-05,"5","LINC01473"
1.33330057290567e-09,0.448806872872391,0.657,0.571,4.88001342689204e-05,"5","HLA-F"
1.34870092290005e-09,0.431219428225559,0.696,0.632,4.93638024790647e-05,"5","SF1"
1.6195607428225e-09,0.305237067921086,0.643,0.498,5.92775427480464e-05,"5","CD69"
1.68841572129011e-09,0.771425088035731,0.43,0.339,6.17977038149395e-05,"5","SELENOH"
2.18244577174859e-09,0.517230987838188,0.552,0.431,7.987969769177e-05,"5","TRBC1"
2.30767354019051e-09,0.512091173202681,0.59,0.519,8.44631592445128e-05,"5","RBMX"
2.59490518177013e-09,0.386836886267477,0.746,0.698,9.49761245579685e-05,"5","PNISR"
2.79687743494977e-09,0.746534819878005,0.296,0.193,0.000102368510996596,"5","DNMT3A"
2.9264010303879e-09,0.623245462370958,0.375,0.268,0.000107109204113227,"5","FLT3LG"
3.25839767499623e-09,0.371496933627681,0.677,0.573,0.000119260613302537,"5","BTF3"
3.28328816642621e-09,0.29084430704014,0.6,0.486,0.000120171630179366,"5","TUBA1A"
3.47835930979008e-09,0.533069080572246,0.361,0.245,0.000127311429097627,"5","GZMM"
4.90984597370366e-09,0.3926168502562,0.684,0.592,0.000179705272483528,"5","TRAF3IP3"
5.80346962504655e-09,0.46014390718891,0.576,0.469,0.000212412791746329,"5","PTPN4"
5.98557081142775e-09,0.487533010563465,0.497,0.395,0.000219077877269067,"5","HIST1H4C"
6.56519199402935e-09,0.472831605124924,0.665,0.573,0.000240292592173468,"5","PCM1"
6.61863219821265e-09,0.405342853596548,0.609,0.483,0.000242248557086781,"5","PRKCQ"
7.94624804501502e-09,0.611913755621645,0.394,0.293,0.000290840624695595,"5","TAF7"
9.81188643491863e-09,0.534881306186115,0.538,0.446,0.000359124855404457,"5","SLFN5"
1.06429630619495e-08,0.470372608913411,0.6,0.507,0.000389543091030414,"5","SKP1"
1.06980707137292e-08,0.869531356454508,0.329,0.235,0.000391560086193203,"5","MFSD6"
1.20311784943048e-08,1.01971461496667,0.28,0.188,0.000440353164070048,"5","MPHOSPH9"
1.29385466572222e-08,0.381143695068826,0.6,0.479,0.00047356374620099,"5","LINC00861"
1.34835851361284e-08,0.556453461861625,0.617,0.545,0.000493512699567437,"5","LINC01619"
1.40823804748822e-08,0.253604511518648,0.822,0.718,0.000515429207761164,"5","NOP53"
1.58708898453115e-08,0.386661136884875,0.714,0.644,0.000580890439228244,"5","ZC3HAV1"
1.66272426572848e-08,0.68459380571745,0.385,0.283,0.000608573708499282,"5","NIPAL3"
1.88245082475895e-08,0.355411509213215,0.72,0.584,0.000688995826370022,"5","TC2N"
1.89178209676807e-08,0.316627835579841,0.651,0.549,0.000692411165238083,"5","HCST"
2.40681593622272e-08,0.308418473800331,0.854,0.814,0.000880918700816876,"5","MT-ND4L"
3.18598377812916e-08,0.765158986884001,0.333,0.242,0.00116610192263305,"5","UBTF"
3.41942933387556e-08,0.622011473855572,0.44,0.347,0.00125154533049179,"5","NDUFA4"
3.62272160589533e-08,0.681907898424318,0.377,0.282,0.00132595233497375,"5","UXS1"
3.63780819280026e-08,0.657944606355822,0.29,0.195,0.00133147417664682,"5","SFXN1"
